l2id,occasion,time,y,ycom,x,xcom,m,group
64,3,3,4.030193487,4.030193487,6.335235955,6.335235955,0,1
64,4,4,5.512185837,5.512185837,3.276084662,3.276084662,0,1
64,5,5,4.958931769,4.958931769,6.00944619,6.00944619,0,1
64,6,6,4.227450449,4.227450449,3.976910635,3.976910635,0,1
64,7,7,4.558191093,4.558191093,3.040331962,3.040331962,0,1
64,8,8,4.097949439,4.097949439,5.337629081,5.337629081,0,1
64,9,9,4.763804102,4.763804102,5.611247063,5.611247063,0,1
64,10,10,NA,4.908986115,NA,5.408291805,1,1
64,11,11,4.732331671,4.732331671,3.799623544,3.799623544,0,1
64,12,12,5.490204271,5.490204271,4.55373991,4.55373991,0,1
64,13,13,5.681258486,5.681258486,4.388282611,4.388282611,0,1
64,14,14,4.914564961,4.914564961,6.33846166,6.33846166,0,1
64,15,15,4.820572495,4.820572495,5.202909703,5.202909703,0,1
64,16,16,5.706799809,5.706799809,7.465918519,7.465918519,0,1
64,17,17,5.163114776,5.163114776,4.4139056,4.4139056,0,1
64,18,18,4.497627114,4.497627114,3.981398481,3.981398481,0,1
64,19,19,4.965707397,4.965707397,4.543199044,4.543199044,0,1
65,0,0,3.209725429,3.209725429,5.898594409,5.898594409,0,1
65,1,1,4.294371601,4.294371601,2.379977689,2.379977689,0,1
65,2,2,3.887141499,3.887141499,3.891460121,3.891460121,0,1
65,3,3,4.354481099,4.354481099,4.485167787,4.485167787,0,1
65,4,4,4.704174506,4.704174506,3.879671648,3.879671648,0,1
65,5,5,3.310006954,3.310006954,3.987091678,3.987091678,0,1
65,6,6,4.632722974,4.632722974,2.595383192,2.595383192,0,1
65,7,7,4.880050593,4.880050593,3.713638139,3.713638139,0,1
65,8,8,4.850878763,4.850878763,2.4724959,2.4724959,0,1
65,9,9,NA,5.622902519,NA,3.538618786,1,1
65,10,10,4.805728883,4.805728883,3.125791532,3.125791532,0,1
65,11,11,3.928693407,3.928693407,2.024074628,2.024074628,0,1
65,12,12,4.337681579,4.337681579,3.182270377,3.182270377,0,1
65,13,13,NA,5.764246435,NA,2.510795853,1,1
65,14,14,4.299730339,4.299730339,3.447116352,3.447116352,0,1
65,15,15,4.116771467,4.116771467,4.372346642,4.372346642,0,1
65,16,16,4.407335038,4.407335038,2.222571917,2.222571917,0,1
65,17,17,5.034109423,5.034109423,1.790557501,1.790557501,0,1
65,18,18,NA,4.882649566,NA,3.302669661,1,1
65,19,19,4.389012683,4.389012683,2.52764102,2.52764102,0,1
66,0,0,4.309084828,4.309084828,2.057568566,2.057568566,0,0
66,1,1,3.826551776,3.826551776,3.133938565,3.133938565,0,0
66,2,2,3.694082794,3.694082794,3.557506451,3.557506451,0,0
66,3,3,4.227215981,4.227215981,3.865255504,3.865255504,0,0
66,4,4,4.945334605,4.945334605,4.348467199,4.348467199,0,0
66,5,5,5.396959622,5.396959622,4.561789491,4.561789491,0,0
66,6,6,5.557468547,5.557468547,2.935865803,2.935865803,0,0
66,7,7,5.26335498,5.26335498,4.600907937,4.600907937,0,0
66,8,8,4.258866936,4.258866936,4.705491416,4.705491416,0,0
66,9,9,3.909040481,3.909040481,4.344124588,4.344124588,0,0
66,10,10,NA,5.198808107,NA,2.638900744,1,0
66,11,11,4.989545224,4.989545224,5.229058562,5.229058562,0,0
66,12,12,4.688053097,4.688053097,2.698272382,2.698272382,0,0
66,13,13,3.836189892,3.836189892,5.117673923,5.117673923,0,0
66,14,14,4.675256946,4.675256946,3.694048109,3.694048109,0,0
66,15,15,4.989889025,4.989889025,3.40007233,3.40007233,0,0
66,16,16,NA,5.350702939,NA,3.780297854,1,0
66,17,17,4.046808837,4.046808837,3.530226062,3.530226062,0,0
66,18,18,4.19151337,4.19151337,3.875139766,3.875139766,0,0
66,19,19,4.264818023,4.264818023,4.809111293,4.809111293,0,0
67,0,0,2.459545778,2.459545778,5.647323716,5.647323716,0,1
67,1,1,3.833000283,3.833000283,3.306570196,3.306570196,0,1
67,2,2,3.580411411,3.580411411,4.184582827,4.184582827,0,1
67,3,3,4.220308279,4.220308279,4.886718523,4.886718523,0,1
67,4,4,2.963280032,2.963280032,4.487466031,4.487466031,0,1
67,5,5,3.538913634,3.538913634,3.55281437,3.55281437,0,1
67,6,6,3.521640085,3.521640085,5.44567925,5.44567925,0,1
67,7,7,3.298736317,3.298736317,3.557013826,3.557013826,0,1
67,8,8,NA,4.400068266,NA,4.525323329,1,1
67,9,9,NA,3.869640784,NA,5.696587099,1,1
67,10,10,3.030801557,3.030801557,4.035924142,4.035924142,0,1
67,11,11,3.953067724,3.953067724,4.148623281,4.148623281,0,1
67,12,12,2.893337349,2.893337349,4.243327465,4.243327465,0,1
67,13,13,2.470398627,2.470398627,4.85820747,4.85820747,0,1
67,14,14,4.110185792,4.110185792,2.414655145,2.414655145,0,1
67,15,15,3.260762642,3.260762642,4.750432438,4.750432438,0,1
67,16,16,3.538697949,3.538697949,4.160202803,4.160202803,0,1
67,17,17,3.120713568,3.120713568,5.202305391,5.202305391,0,1
67,18,18,3.451737229,3.451737229,4.847081863,4.847081863,0,1
67,19,19,NA,3.217168177,NA,3.433827175,1,1
68,0,0,5.176286964,5.176286964,7.121776403,7.121776403,0,0
68,1,1,4.545833474,4.545833474,5.661426414,5.661426414,0,0
68,2,2,4.284946711,4.284946711,4.57490781,4.57490781,0,0
68,3,3,5.137788426,5.137788426,4.060779163,4.060779163,0,0
68,4,4,5.317781105,5.317781105,6.485487461,6.485487461,0,0
68,5,5,4.05358083,4.05358083,5.824159937,5.824159937,0,0
68,6,6,4.730895537,4.730895537,5.677544515,5.677544515,0,0
68,7,7,4.376134772,4.376134772,4.454059731,4.454059731,0,0
68,8,8,5.466963974,5.466963974,4.270279675,4.270279675,0,0
68,9,9,3.875227383,3.875227383,6.199181214,6.199181214,0,0
68,10,10,4.120497049,4.120497049,6.231218315,6.231218315,0,0
68,11,11,4.654969033,4.654969033,7.473726263,7.473726263,0,0
68,12,12,4.190882725,4.190882725,4.736228609,4.736228609,0,0
68,13,13,4.597151083,4.597151083,3.82020659,3.82020659,0,0
68,14,14,3.988136958,3.988136958,5.867283518,5.867283518,0,0
68,15,15,4.474983632,4.474983632,5.188677261,5.188677261,0,0
68,16,16,4.733874089,4.733874089,4.43782214,4.43782214,0,0
68,17,17,5.436757534,5.436757534,4.999404297,4.999404297,0,0
68,18,18,4.215170737,4.215170737,5.804258838,5.804258838,0,0
68,19,19,4.232305125,4.232305125,4.900131843,4.900131843,0,0
69,0,0,4.227017926,4.227017926,4.146481166,4.146481166,0,0
69,1,1,4.053370502,4.053370502,5.325632542,5.325632542,0,0
69,2,2,2.993968439,2.993968439,6.027700107,6.027700107,0,0
69,3,3,4.598167555,4.598167555,4.096382364,4.096382364,0,0
69,4,4,3.37645763,3.37645763,4.506947381,4.506947381,0,0
69,5,5,3.304025484,3.304025484,6.387973231,6.387973231,0,0
69,6,6,3.390603176,3.390603176,5.062204211,5.062204211,0,0
69,7,7,4.528547509,4.528547509,5.694521895,5.694521895,0,0
69,8,8,4.239150146,4.239150146,4.265348088,4.265348088,0,0
69,9,9,3.518603313,3.518603313,4.234934488,4.234934488,0,0
69,10,10,3.332291576,3.332291576,5.251848731,5.251848731,0,0
69,11,11,4.091450675,4.091450675,4.555687576,4.555687576,0,0
69,12,12,NA,4.63353246,NA,6.717590284,1,0
69,13,13,4.30805139,4.30805139,2.919319874,2.919319874,0,0
69,14,14,5.033601242,5.033601242,5.439895223,5.439895223,0,0
69,15,15,3.696483359,3.696483359,5.689460546,5.689460546,0,0
69,16,16,3.232680075,3.232680075,5.688519307,5.688519307,0,0
69,17,17,3.753142581,3.753142581,5.399181381,5.399181381,0,0
69,18,18,4.313972031,4.313972031,6.35139857,6.35139857,0,0
69,19,19,3.668252765,3.668252765,4.048377546,4.048377546,0,0
70,0,0,3.965427633,3.965427633,2.21260839,2.21260839,0,1
70,1,1,2.907550065,2.907550065,4.183490303,4.183490303,0,1
70,2,2,3.05863601,3.05863601,4.508661497,4.508661497,0,1
70,3,3,4.252128173,4.252128173,2.759992397,2.759992397,0,1
70,4,4,3.136490808,3.136490808,3.816713255,3.816713255,0,1
70,5,5,4.011299919,4.011299919,3.7377782,3.7377782,0,1
70,6,6,3.509666337,3.509666337,5.047146395,5.047146395,0,1
70,7,7,4.85328591,4.85328591,3.24158801,3.24158801,0,1
70,8,8,3.117998691,3.117998691,4.758168054,4.758168054,0,1
70,9,9,NA,5.347944836,NA,2.998080139,1,1
70,10,10,NA,4.001495829,NA,3.19435146,1,1
70,11,11,NA,3.814393201,NA,3.301001388,1,1
70,12,12,4.819369317,4.819369317,2.465014596,2.465014596,0,1
70,13,13,4.263321928,4.263321928,1.728565465,1.728565465,0,1
70,14,14,2.769026311,2.769026311,4.395785685,4.395785685,0,1
70,15,15,2.838117178,2.838117178,4.364423518,4.364423518,0,1
70,16,16,4.348331668,4.348331668,3.899625198,3.899625198,0,1
70,17,17,1.448986988,1.448986988,5.430885489,5.430885489,0,1
70,18,18,2.997259214,2.997259214,5.027387816,5.027387816,0,1
70,19,19,NA,3.615875594,NA,4.193163998,1,1
71,0,0,4.227517305,4.227517305,4.093257118,4.093257118,0,1
71,1,1,4.33770647,4.33770647,4.158579252,4.158579252,0,1
71,2,2,NA,5.457882558,NA,3.294433839,1,1
71,3,3,4.37324785,4.37324785,1.731437408,1.731437408,0,1
71,4,4,4.84972818,4.84972818,4.739914911,4.739914911,0,1
71,5,5,3.891846299,3.891846299,3.784874211,3.784874211,0,1
71,6,6,4.25713815,4.25713815,6.891780952,6.891780952,0,1
71,7,7,3.95364107,3.95364107,4.033808263,4.033808263,0,1
71,8,8,NA,4.322186253,NA,3.662526381,1,1
71,9,9,4.181425963,4.181425963,4.765914721,4.765914721,0,1
71,10,10,2.67380004,2.67380004,6.057728045,6.057728045,0,1
71,11,11,3.463099424,3.463099424,6.173186833,6.173186833,0,1
71,12,12,3.388527726,3.388527726,4.161817585,4.161817585,0,1
71,13,13,4.461850728,4.461850728,2.991347671,2.991347671,0,1
71,14,14,4.912500851,4.912500851,3.661026165,3.661026165,0,1
71,15,15,NA,4.229108615,NA,3.980749231,1,1
71,16,16,3.708906287,3.708906287,3.482842177,3.482842177,0,1
71,17,17,NA,3.762226397,NA,4.505766266,1,1
71,18,18,3.186507172,3.186507172,4.860985832,4.860985832,0,1
71,19,19,4.639361623,4.639361623,4.851342437,4.851342437,0,1
72,0,0,3.675463651,3.675463651,3.616798246,3.616798246,0,0
72,1,1,3.317806754,3.317806754,2.692223515,2.692223515,0,0
72,2,2,4.380577963,4.380577963,5.618167039,5.618167039,0,0
72,3,3,4.147069073,4.147069073,6.114503265,6.114503265,0,0
72,4,4,4.203401864,4.203401864,4.98489838,4.98489838,0,0
72,5,5,4.076087859,4.076087859,3.664623115,3.664623115,0,0
72,6,6,4.19118627,4.19118627,3.753133371,3.753133371,0,0
72,7,7,5.068846107,5.068846107,6.106113462,6.106113462,0,0
72,8,8,5.057010759,5.057010759,4.206853612,4.206853612,0,0
72,9,9,4.611507071,4.611507071,2.758875344,2.758875344,0,0
72,10,10,3.510003288,3.510003288,2.845815614,2.845815614,0,0
72,11,11,5.207770149,5.207770149,5.077913713,5.077913713,0,0
72,12,12,4.166692663,4.166692663,3.808196303,3.808196303,0,0
72,13,13,3.552621454,3.552621454,2.422396977,2.422396977,0,0
72,14,14,4.277453149,4.277453149,3.31439415,3.31439415,0,0
72,15,15,4.4608397,4.4608397,3.83840052,3.83840052,0,0
72,16,16,3.543796464,3.543796464,4.003562912,4.003562912,0,0
72,17,17,4.203776469,4.203776469,5.324611758,5.324611758,0,0
72,18,18,5.450581616,5.450581616,4.876332796,4.876332796,0,0
72,19,19,3.68369596,3.68369596,4.187726671,4.187726671,0,0
73,0,0,2.925894609,2.925894609,5.507614866,5.507614866,0,0
73,1,1,3.843276742,3.843276742,4.769776032,4.769776032,0,0
73,2,2,2.987027836,2.987027836,5.810698007,5.810698007,0,0
73,3,3,3.374276637,3.374276637,5.575574271,5.575574271,0,0
73,4,4,3.978197943,3.978197943,3.34647484,3.34647484,0,0
73,5,5,3.74429974,3.74429974,5.14974938,5.14974938,0,0
73,6,6,3.666312212,3.666312212,4.175023711,4.175023711,0,0
73,7,7,2.650678721,2.650678721,4.861984665,4.861984665,0,0
73,8,8,3.685332539,3.685332539,3.891133884,3.891133884,0,0
73,9,9,3.346913713,3.346913713,3.423073411,3.423073411,0,0
73,10,10,3.373216086,3.373216086,4.805208658,4.805208658,0,0
73,11,11,3.751316201,3.751316201,4.423243737,4.423243737,0,0
73,12,12,3.31640653,3.31640653,3.873446468,3.873446468,0,0
73,13,13,2.668884848,2.668884848,3.304459838,3.304459838,0,0
73,14,14,2.958345579,2.958345579,5.108362207,5.108362207,0,0
73,15,15,3.695467989,3.695467989,5.795315365,5.795315365,0,0
73,16,16,3.055618688,3.055618688,3.318293771,3.318293771,0,0
73,17,17,3.030371343,3.030371343,4.014319382,4.014319382,0,0
73,18,18,3.93436451,3.93436451,2.699994556,2.699994556,0,0
73,19,19,3.78249479,3.78249479,3.905177,3.905177,0,0
74,0,0,4.916041965,4.916041965,2.35376685,2.35376685,0,0
74,1,1,5.642134515,5.642134515,1.299605387,1.299605387,0,0
74,2,2,4.505088964,4.505088964,3.434897618,3.434897618,0,0
74,3,3,4.91645287,4.91645287,3.651866494,3.651866494,0,0
74,4,4,4.529424306,4.529424306,3.114061948,3.114061948,0,0
74,5,5,6.058781705,6.058781705,2.357882911,2.357882911,0,0
74,6,6,5.611325282,5.611325282,1.127644132,1.127644132,0,0
74,7,7,4.851724485,4.851724485,1.697303579,1.697303579,0,0
74,8,8,3.698365222,3.698365222,4.602421261,4.602421261,0,0
74,9,9,5.131608028,5.131608028,4.650788119,4.650788119,0,0
74,10,10,4.123158048,4.123158048,3.449451198,3.449451198,0,0
74,11,11,4.6783611,4.6783611,3.074498452,3.074498452,0,0
74,12,12,NA,3.830869381,NA,4.047796591,1,0
74,13,13,3.923959896,3.923959896,2.95057737,2.95057737,0,0
74,14,14,4.910725832,4.910725832,3.358429631,3.358429631,0,0
74,15,15,5.150999143,5.150999143,2.191627592,2.191627592,0,0
74,16,16,3.965960428,3.965960428,3.864672366,3.864672366,0,0
74,17,17,4.580244286,4.580244286,3.837242618,3.837242618,0,0
74,18,18,4.188455353,4.188455353,2.265830974,2.265830974,0,0
74,19,19,4.515667665,4.515667665,5.08338861,5.08338861,0,0
75,0,0,3.793207425,3.793207425,2.830045956,2.830045956,0,0
75,1,1,3.985609578,3.985609578,2.654833696,2.654833696,0,0
75,2,2,3.783560082,3.783560082,3.949478145,3.949478145,0,0
75,3,3,3.900450611,3.900450611,4.232850618,4.232850618,0,0
75,4,4,3.123574256,3.123574256,4.917109678,4.917109678,0,0
75,5,5,3.010849558,3.010849558,3.45681868,3.45681868,0,0
75,6,6,3.994567116,3.994567116,4.191397382,4.191397382,0,0
75,7,7,3.312478428,3.312478428,3.695363109,3.695363109,0,0
75,8,8,3.906282619,3.906282619,3.883910854,3.883910854,0,0
75,9,9,3.574018116,3.574018116,4.49903959,4.49903959,0,0
75,10,10,4.67061066,4.67061066,3.916744557,3.916744557,0,0
75,11,11,3.714536752,3.714536752,6.883917996,6.883917996,0,0
75,12,12,3.72556225,3.72556225,4.26645873,4.26645873,0,0
75,13,13,NA,4.01254558,NA,3.304582165,1,0
75,14,14,4.03664604,4.03664604,3.89722463,3.89722463,0,0
75,15,15,NA,4.030191678,NA,4.209364481,1,0
75,16,16,NA,4.431034277,NA,2.982650645,1,0
75,17,17,3.010881824,3.010881824,3.583570565,3.583570565,0,0
75,18,18,3.752952009,3.752952009,4.672302587,4.672302587,0,0
75,19,19,2.941076819,2.941076819,1.512639968,1.512639968,0,0
76,0,0,3.85582763,3.85582763,5.063507868,5.063507868,0,0
76,1,1,3.940708492,3.940708492,5.336147342,5.336147342,0,0
76,2,2,5.832677649,5.832677649,5.05587849,5.05587849,0,0
76,3,3,4.077417238,4.077417238,3.774419062,3.774419062,0,0
76,4,4,4.355653433,4.355653433,4.791993547,4.791993547,0,0
76,5,5,4.337149269,4.337149269,5.409519193,5.409519193,0,0
76,6,6,3.153492464,3.153492464,6.316557476,6.316557476,0,0
76,7,7,3.910546595,3.910546595,5.806041354,5.806041354,0,0
76,8,8,3.919019648,3.919019648,4.349668275,4.349668275,0,0
76,9,9,3.333060573,3.333060573,5.439308557,5.439308557,0,0
76,10,10,4.011012113,4.011012113,4.558258127,4.558258127,0,0
76,11,11,3.241550455,3.241550455,6.745108807,6.745108807,0,0
76,12,12,NA,5.443959593,NA,6.294508904,1,0
76,13,13,4.240828853,4.240828853,5.416296373,5.416296373,0,0
76,14,14,4.7566684,4.7566684,3.381606416,3.381606416,0,0
76,15,15,4.611506341,4.611506341,2.628244957,2.628244957,0,0
76,16,16,4.852831571,4.852831571,4.590791621,4.590791621,0,0
76,17,17,3.327223065,3.327223065,4.269465065,4.269465065,0,0
76,18,18,4.03091194,4.03091194,5.536438269,5.536438269,0,0
76,19,19,3.981778589,3.981778589,4.933449676,4.933449676,0,0
77,0,0,4.5703433,4.5703433,3.659566834,3.659566834,0,1
77,1,1,3.90996475,3.90996475,4.355025741,4.355025741,0,1
77,2,2,4.715774573,4.715774573,2.082696459,2.082696459,0,1
77,3,3,5.46323838,5.46323838,3.961778743,3.961778743,0,1
77,4,4,3.197617649,3.197617649,5.481278365,5.481278365,0,1
77,5,5,3.527905841,3.527905841,6.119266487,6.119266487,0,1
77,6,6,4.341401012,4.341401012,5.709229256,5.709229256,0,1
77,7,7,4.007502712,4.007502712,4.689744373,4.689744373,0,1
77,8,8,4.888776449,4.888776449,4.242025125,4.242025125,0,1
77,9,9,NA,4.740825118,NA,4.60648518,1,1
77,10,10,3.46107384,3.46107384,5.05116358,5.05116358,0,1
77,11,11,4.216269579,4.216269579,4.517356578,4.517356578,0,1
77,12,12,4.629465035,4.629465035,4.749895903,4.749895903,0,1
77,13,13,NA,4.554134673,NA,4.688532845,1,1
77,14,14,4.970835744,4.970835744,6.582889358,6.582889358,0,1
77,15,15,4.8159638,4.8159638,3.233798062,3.233798062,0,1
77,16,16,3.737532846,3.737532846,4.818944077,4.818944077,0,1
77,17,17,4.666314785,4.666314785,2.959237958,2.959237958,0,1
77,18,18,4.038460305,4.038460305,3.670793821,3.670793821,0,1
77,19,19,5.025354703,5.025354703,6.111162211,6.111162211,0,1
78,0,0,4.80906761,4.80906761,3.587614636,3.587614636,0,1
78,1,1,4.463214108,4.463214108,4.904752541,4.904752541,0,1
78,2,2,5.050316779,5.050316779,2.894712986,2.894712986,0,1
78,3,3,4.592925069,4.592925069,4.131077187,4.131077187,0,1
78,4,4,5.032647617,5.032647617,3.348783194,3.348783194,0,1
78,5,5,4.383619294,4.383619294,2.641090719,2.641090719,0,1
78,6,6,4.323935634,4.323935634,3.696611844,3.696611844,0,1
78,7,7,4.345558179,4.345558179,3.901722397,3.901722397,0,1
78,8,8,5.055244751,5.055244751,3.208459497,3.208459497,0,1
78,9,9,4.660491509,4.660491509,4.367596704,4.367596704,0,1
78,10,10,3.873973551,3.873973551,4.862620812,4.862620812,0,1
78,11,11,4.911154457,4.911154457,4.555860845,4.555860845,0,1
78,12,12,3.709015886,3.709015886,6.437509212,6.437509212,0,1
78,13,13,5.629379644,5.629379644,2.860917819,2.860917819,0,1
78,14,14,5.260310136,5.260310136,2.134614019,2.134614019,0,1
78,15,15,5.022563467,5.022563467,3.484328923,3.484328923,0,1
78,16,16,3.651105536,3.651105536,5.697976322,5.697976322,0,1
78,17,17,4.257297426,4.257297426,4.262546875,4.262546875,0,1
78,18,18,5.00138846,5.00138846,3.461340268,3.461340268,0,1
78,19,19,4.445476381,4.445476381,4.491723022,4.491723022,0,1
79,0,0,5.697206176,5.697206176,4.227190487,4.227190487,0,0
79,1,1,4.399927577,4.399927577,4.545771747,4.545771747,0,0
79,2,2,4.703470448,4.703470448,5.447124933,5.447124933,0,0
79,3,3,3.93710936,3.93710936,6.021180054,6.021180054,0,0
79,4,4,4.255707006,4.255707006,6.629508352,6.629508352,0,0
79,5,5,3.395381728,3.395381728,4.826389856,4.826389856,0,0
79,6,6,4.12823449,4.12823449,5.36662816,5.36662816,0,0
79,7,7,4.59450398,4.59450398,4.967966633,4.967966633,0,0
79,8,8,NA,5.490722643,NA,4.007965104,1,0
79,9,9,3.696640083,3.696640083,5.357024333,5.357024333,0,0
79,10,10,5.055897947,5.055897947,6.075595331,6.075595331,0,0
79,11,11,4.288116564,4.288116564,4.880983915,4.880983915,0,0
79,12,12,3.810277629,3.810277629,4.270615747,4.270615747,0,0
79,13,13,3.472976807,3.472976807,5.794298506,5.794298506,0,0
79,14,14,3.607694777,3.607694777,4.908090327,4.908090327,0,0
79,15,15,NA,4.668749343,NA,4.402895118,1,0
79,16,16,3.407319651,3.407319651,3.060293366,3.060293366,0,0
79,17,17,3.551707788,3.551707788,4.38954923,4.38954923,0,0
79,18,18,5.867874607,5.867874607,3.013804202,3.013804202,0,0
79,19,19,NA,5.611120242,NA,4.75602298,1,0
80,0,0,4.641844042,4.641844042,3.259068122,3.259068122,0,0
80,1,1,6.051160475,6.051160475,3.174227289,3.174227289,0,0
80,2,2,6.173479429,6.173479429,2.905384895,2.905384895,0,0
80,3,3,3.780755861,3.780755861,4.292330964,4.292330964,0,0
80,4,4,3.079900768,3.079900768,4.483314239,4.483314239,0,0
80,5,5,4.490600808,4.490600808,3.127367836,3.127367836,0,0
80,6,6,NA,6.018957439,NA,1.80760967,1,0
80,7,7,4.73600233,4.73600233,3.153545329,3.153545329,0,0
80,8,8,4.110082988,4.110082988,4.453569516,4.453569516,0,0
80,9,9,4.197480781,4.197480781,4.463314701,4.463314701,0,0
80,10,10,3.605822775,3.605822775,4.909174532,4.909174532,0,0
80,11,11,3.805058019,3.805058019,4.281036932,4.281036932,0,0
80,12,12,NA,5.316606143,NA,3.401240521,1,0
80,13,13,3.488469669,3.488469669,5.801168183,5.801168183,0,0
80,14,14,5.716509879,5.716509879,2.875343119,2.875343119,0,0
80,15,15,4.431678298,4.431678298,2.676569014,2.676569014,0,0
80,16,16,4.839624627,4.839624627,3.321026589,3.321026589,0,0
80,17,17,NA,5.847630396,NA,3.51212207,1,0
80,18,18,3.868623066,3.868623066,3.265669678,3.265669678,0,0
80,19,19,4.623523644,4.623523644,3.55474762,3.55474762,0,0
81,0,0,4.773738836,4.773738836,5.30732471,5.30732471,0,1
81,1,1,NA,5.464490197,NA,4.419282866,1,1
81,2,2,4.690670625,4.690670625,4.396989566,4.396989566,0,1
81,3,3,NA,4.86515337,NA,3.03295174,1,1
81,4,4,4.504596315,4.504596315,3.200139606,3.200139606,0,1
81,5,5,4.809281292,4.809281292,6.288845905,6.288845905,0,1
81,6,6,4.156324314,4.156324314,2.461751573,2.461751573,0,1
81,7,7,4.376200539,4.376200539,3.251319508,3.251319508,0,1
81,8,8,4.076348391,4.076348391,4.364715914,4.364715914,0,1
81,9,9,5.238158284,5.238158284,2.341410829,2.341410829,0,1
81,10,10,3.930658394,3.930658394,3.946100775,3.946100775,0,1
81,11,11,4.832680407,4.832680407,5.194353173,5.194353173,0,1
81,12,12,5.232726567,5.232726567,3.471796757,3.471796757,0,1
81,13,13,NA,4.347290588,NA,3.152239265,1,1
81,14,14,5.144800623,5.144800623,2.842150835,2.842150835,0,1
81,15,15,4.639793139,4.639793139,2.47650859,2.47650859,0,1
81,16,16,4.985383964,4.985383964,3.621442154,3.621442154,0,1
81,17,17,NA,4.858675443,NA,2.496207598,1,1
81,18,18,NA,4.434021824,NA,3.603875167,1,1
81,19,19,5.079114995,5.079114995,2.500102903,2.500102903,0,1
82,0,0,4.155166093,4.155166093,4.290218789,4.290218789,0,0
82,1,1,3.975649981,3.975649981,2.287821745,2.287821745,0,0
82,2,2,3.918746717,3.918746717,2.226356475,2.226356475,0,0
82,3,3,4.11261634,4.11261634,3.605279621,3.605279621,0,0
82,4,4,4.110025617,4.110025617,2.912599754,2.912599754,0,0
82,5,5,3.263023511,3.263023511,3.288484001,3.288484001,0,0
82,6,6,3.693389311,3.693389311,1.572346488,1.572346488,0,0
82,7,7,3.663884643,3.663884643,2.868061406,2.868061406,0,0
82,8,8,3.75332587,3.75332587,3.95304999,3.95304999,0,0
82,9,9,3.611602047,3.611602047,3.806905751,3.806905751,0,0
82,10,10,4.445009864,4.445009864,2.053503271,2.053503271,0,0
82,11,11,3.708195652,3.708195652,3.312605637,3.312605637,0,0
82,12,12,3.952708802,3.952708802,1.353154892,1.353154892,0,0
82,13,13,3.055816038,3.055816038,3.680125512,3.680125512,0,0
82,14,14,3.592263806,3.592263806,2.496622091,2.496622091,0,0
82,15,15,3.833265771,3.833265771,2.201191707,2.201191707,0,0
82,16,16,4.02867512,4.02867512,0.562262395,0.562262395,0,0
82,17,17,2.8275879,2.8275879,3.98888197,3.98888197,0,0
82,18,18,3.512883065,3.512883065,3.149056624,3.149056624,0,0
82,19,19,3.937768604,3.937768604,2.228018468,2.228018468,0,0
83,0,0,4.984355482,4.984355482,3.286925813,3.286925813,0,0
83,1,1,4.44619444,4.44619444,4.609644905,4.609644905,0,0
83,2,2,4.232129896,4.232129896,7.015762218,7.015762218,0,0
83,3,3,4.82548329,4.82548329,6.695179039,6.695179039,0,0
83,4,4,2.419551258,2.419551258,5.322838827,5.322838827,0,0
83,5,5,4.307919764,4.307919764,3.869690314,3.869690314,0,0
83,6,6,3.402972671,3.402972671,4.681502173,4.681502173,0,0
83,7,7,4.491814182,4.491814182,4.584259716,4.584259716,0,0
83,8,8,4.293405386,4.293405386,3.211891043,3.211891043,0,0
83,9,9,4.337523042,4.337523042,6.009533819,6.009533819,0,0
83,10,10,3.478150033,3.478150033,5.351187048,5.351187048,0,0
83,11,11,4.204870753,4.204870753,4.077525966,4.077525966,0,0
83,12,12,4.654453933,4.654453933,4.130617539,4.130617539,0,0
83,13,13,4.166187933,4.166187933,3.731353452,3.731353452,0,0
83,14,14,NA,5.151650503,NA,5.650261979,1,0
83,15,15,NA,5.860387083,NA,3.935502437,1,0
83,16,16,NA,5.081631294,NA,5.937384233,1,0
83,17,17,NA,5.497660894,NA,3.11647176,1,0
83,18,18,NA,3.622012013,NA,6.063846646,1,0
83,19,19,NA,4.893842364,NA,4.268927722,1,0
84,0,0,3.094132814,3.094132814,2.093933299,2.093933299,0,0
84,1,1,2.307252904,2.307252904,1.252329008,1.252329008,0,0
84,2,2,4.374477775,4.374477775,3.201644761,3.201644761,0,0
84,3,3,3.071051323,3.071051323,2.387718102,2.387718102,0,0
84,4,4,3.814481832,3.814481832,3.150967572,3.150967572,0,0
84,5,5,5.289950817,5.289950817,4.39207987,4.39207987,0,0
84,6,6,4.285341362,4.285341362,3.835160829,3.835160829,0,0
84,7,7,3.051807915,3.051807915,3.062454676,3.062454676,0,0
84,8,8,3.735490719,3.735490719,2.938744659,2.938744659,0,0
84,9,9,4.198787164,4.198787164,4.40210686,4.40210686,0,0
84,10,10,3.997422094,3.997422094,2.587668171,2.587668171,0,0
84,11,11,4.049316654,4.049316654,2.834015503,2.834015503,0,0
84,12,12,3.022781959,3.022781959,2.795111896,2.795111896,0,0
84,13,13,4.216868113,4.216868113,3.753747474,3.753747474,0,0
84,14,14,3.987909188,3.987909188,3.733239519,3.733239519,0,0
84,15,15,3.937128544,3.937128544,4.564818658,4.564818658,0,0
84,16,16,4.558133111,4.558133111,3.72346018,3.72346018,0,0
84,17,17,3.135857612,3.135857612,3.819999417,3.819999417,0,0
84,18,18,4.980839677,4.980839677,2.694149707,2.694149707,0,0
84,19,19,4.198465374,4.198465374,2.770410359,2.770410359,0,0
85,0,0,3.967317059,3.967317059,5.477731929,5.477731929,0,0
